API VERSION: 1.0
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / WWW_USER Fri Sep 11 04:04:24 2026 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Sun (10)                        {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : B.C. 1500-Dec-20 20:05:09.3650 TT      
Stop  time      : A.D. 1001-Dec-22 00:13:13.4630 TT      
Step-size       : 0 steps
*******************************************************************************
Target pole/equ : IAU_SUN                         {East-longitude positive}
Target radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6378.137             {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Gregorian
EOP file        : eop.260910.p261207                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-SEP-10. PREDICTS-> 2026-DEC-06
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
 Date__(TT)__HR:MN:SC.fff, , ,    ObsEcLon,   ObsEcLat,
b0492-Dec-21 15:32:11.903, , , 270.0000000,  0.0001362,
b0491-Dec-21 21:18:01.224, , , 270.0000000,  0.0000420,
b0490-Dec-22 03:04:29.712, , , 270.0000000, -0.0001872,
b0489-Dec-21 08:56:21.406, , , 270.0000000,  0.0000299,
b0488-Dec-21 14:37:17.125, , , 270.0000000, -0.0001871,
b0487-Dec-21 20:21:03.230, , , 270.0000000,  0.0001012,
b0486-Dec-22 02:12:22.877, , , 270.0000000, -0.0000280,
b0485-Dec-21 08:01:49.087, , , 270.0000000,  0.0000965,
b0484-Dec-21 13:55:35.099, , , 270.0000000,  0.0000301,
b0483-Dec-21 19:49:43.466, , , 270.0000000, -0.0002592,
b0482-Dec-22 01:41:49.732, , , 270.0000000,  0.0000095,
b0481-Dec-21 07:35:57.360, , , 270.0000000, -0.0002015,
b0480-Dec-21 13:23:20.133, , , 270.0000000,  0.0001660,
b0479-Dec-21 19:11:56.768, , , 270.0000000, -0.0000691,
b0478-Dec-22 01:06:40.960, , , 270.0000000, -0.0000297,
b0477-Dec-21 06:57:58.970, , , 270.0000000,  0.0000887,
b0476-Dec-21 12:44:19.895, , , 270.0000000, -0.0001915,
b0475-Dec-21 18:32:37.186, , , 270.0000000,  0.0001475,
b0474-Dec-22 00:20:52.346, , , 270.0000000, -0.0001700,
b0473-Dec-21 06:12:41.134, , , 270.0000000,  0.0000516,
b0472-Dec-21 12:02:01.677, , , 270.0000000, -0.0000197,
b0471-Dec-21 17:49:35.586, , , 270.0000000, -0.0001969,
b0470-Dec-21 23:40:38.508, , , 270.0000000,  0.0001269,
b0469-Dec-21 05:28:30.786, , , 270.0000000, -0.0000606,
b0468-Dec-21 11:13:03.938, , , 270.0000000,  0.0002258,
b0467-Dec-21 17:02:08.753, , , 270.0000000, -0.0001121,
b0466-Dec-21 22:53:09.954, , , 270.0000000, -0.0000833,
b0465-Dec-21 04:43:16.183, , , 270.0000000, -0.0000911,
b0464-Dec-21 10:30:43.467, , , 270.0000000, -0.0001725,
b0463-Dec-21 16:17:31.682, , , 270.0000000,  0.0000981,
b0462-Dec-21 22:10:40.956, , , 270.0000000, -0.0000943,
b0461-Dec-21 04:06:23.449, , , 270.0000000,  0.0002107,
b0460-Dec-21 09:59:43.460, , , 270.0000000, -0.0000821,
b0459-Dec-21 15:53:34.944, , , 270.0000000, -0.0000960,
b0458-Dec-21 21:47:56.789, , , 270.0000000, -0.0000012,
b0457-Dec-21 03:35:50.023, , , 270.0000000, -0.0001540,
b0456-Dec-21 09:22:43.507, , , 270.0000000,  0.0002228,
b0455-Dec-21 15:09:55.481, , , 270.0000000, -0.0001850,
b0454-Dec-21 20:57:44.804, , , 270.0000000,  0.0000723,
b0453-Dec-21 02:47:59.080, , , 270.0000000, -0.0000250,
b0452-Dec-21 08:30:18.645, , , 270.0000000, -0.0000919,
b0451-Dec-21 14:14:52.028, , , 270.0000000,  0.0001015,
b0450-Dec-21 20:07:41.473, , , 270.0000000, -0.0002019,
b0449-Dec-21 01:56:13.076, , , 270.0000000,  0.0001015,
b0448-Dec-21 07:47:51.671, , , 270.0000000, -0.0001841,
b0447-Dec-21 13:40:30.136, , , 270.0000000, -0.0000859,
b0446-Dec-21 19:29:06.071, , , 270.0000000,  0.0000394,
b0445-Dec-21 01:24:09.497, , , 270.0000000,  0.0000308,
b0444-Dec-21 07:11:26.479, , , 270.0000000,  0.0002340,
b0443-Dec-21 13:01:18.829, , , 270.0000000, -0.0001462,
b0442-Dec-21 18:59:24.742, , , 270.0000000,  0.0000412,
b0441-Dec-21 00:46:51.275, , , 270.0000000, -0.0002113,
b0440-Dec-21 06:34:09.375, , , 270.0000000, -0.0000515,
b0439-Dec-21 12:24:07.937, , , 270.0000000,  0.0000091,
b0438-Dec-21 18:11:04.518, , , 270.0000000, -0.0000886,
b0437-Dec-21 00:06:48.585, , , 270.0000000,  0.0002336,
b0436-Dec-21 05:57:04.187, , , 270.0000000, -0.0001795,
b0435-Dec-21 11:43:46.034, , , 270.0000000,  0.0000319,
b0434-Dec-21 17:38:18.881, , , 270.0000000, -0.0000997,
b0433-Dec-20 23:21:30.201, , , 270.0000000, -0.0000364,
b0432-Dec-21 05:05:25.203, , , 270.0000000,  0.0001499,
b0431-Dec-21 10:56:29.061, , , 270.0000000, -0.0002180,
b0430-Dec-21 16:41:43.143, , , 270.0000000,  0.0001460,
b0429-Dec-20 22:32:45.148, , , 270.0000000, -0.0001087,
b0428-Dec-21 04:21:09.837, , , 270.0000000,  0.0000717,
b0427-Dec-21 10:05:05.418, , , 270.0000000,  0.0000377,
b0426-Dec-21 16:05:11.870, , , 270.0000000, -0.0000992,
b0425-Dec-20 21:57:38.148, , , 270.0000000,  0.0000616,
b0424-Dec-21 03:48:43.980, , , 270.0000000, -0.0002565,
b0423-Dec-21 09:47:15.893, , , 270.0000000, -0.0000065,
b0422-Dec-21 15:33:29.780, , , 270.0000000, -0.0001080,
b0421-Dec-20 21:25:57.386, , , 270.0000000,  0.0001480,
b0420-Dec-21 03:16:55.727, , , 270.0000000,  0.0001269,
b0419-Dec-21 08:59:48.783, , , 270.0000000, -0.0001307,
b0418-Dec-21 14:56:53.614, , , 270.0000000,  0.0000632,
b0417-Dec-20 20:41:52.106, , , 270.0000000, -0.0002596,
b0416-Dec-21 02:21:24.428, , , 270.0000000,  0.0000713,
b0415-Dec-21 08:13:33.750, , , 270.0000000, -0.0001066,
b0414-Dec-21 13:56:45.333, , , 270.0000000,  0.0000415,
b0413-Dec-20 19:50:46.365, , , 270.0000000,  0.0001748,
b0412-Dec-21 01:45:11.623, , , 270.0000000, -0.0001731,
b0411-Dec-21 07:28:31.113, , , 270.0000000,  0.0001369,
b0410-Dec-21 13:25:58.898, , , 270.0000000, -0.0001714,
b0409-Dec-20 19:14:38.462, , , 270.0000000,  0.0000760,
b0408-Dec-21 00:57:47.461, , , 270.0000000,  0.0000040,
b0407-Dec-21 06:55:36.882, , , 270.0000000, -0.0001720,
b0406-Dec-21 12:42:49.925, , , 270.0000000,  0.0000675,
b0405-Dec-20 18:33:11.287, , , 270.0000000, -0.0001315,
b0404-Dec-21 00:26:54.006, , , 270.0000000,  0.0001675,
b0403-Dec-21 06:09:23.136, , , 270.0000000, -0.0000844,
b0402-Dec-21 12:09:04.885, , , 270.0000000,  0.0000466,
b0401-Dec-20 18:03:57.066, , , 270.0000000, -0.0000276,
b0400-Dec-20 23:47:35.513, , , 270.0000000, -0.0002107,
b0399-Dec-21 05:43:33.792, , , 270.0000000,  0.0000256,
b0398-Dec-21 11:28:24.144, , , 270.0000000, -0.0001242,
b0397-Dec-20 17:12:09.946, , , 270.0000000,  0.0002691,
b0396-Dec-20 23:05:14.064, , , 270.0000000,  0.0000081,
b0395-Dec-21 04:45:08.225, , , 270.0000000,  0.0000147,
b0394-Dec-21 10:39:18.214, , , 270.0000000, -0.0000132,
b0393-Dec-20 16:29:25.781, , , 270.0000000, -0.0002520,
b0392-Dec-20 22:06:17.497, , , 270.0000000,  0.0001066,
b0391-Dec-21 04:01:59.292, , , 270.0000000, -0.0002391,
b0390-Dec-21 09:52:34.679, , , 270.0000000,  0.0001065,
b0389-Dec-20 15:43:41.652, , , 270.0000000,  0.0000325,
b0388-Dec-20 21:44:53.763, , , 270.0000000, -0.0000867,
b0387-Dec-21 03:30:21.423, , , 270.0000000,  0.0000976,
b0386-Dec-21 09:26:47.391, , , 270.0000000, -0.0001421,
b0385-Dec-20 15:21:41.273, , , 270.0000000,  0.0001680,
b0384-Dec-20 21:01:54.572, , , 270.0000000, -0.0001438,
b0383-Dec-21 02:58:49.045, , , 270.0000000, -0.0000490,
b0382-Dec-21 08:46:47.258, , , 270.0000000, -0.0000406,
b0381-Dec-20 14:29:21.757, , , 270.0000000, -0.0000613,
b0380-Dec-20 20:21:21.934, , , 270.0000000,  0.0001757,
b0379-Dec-21 02:02:25.458, , , 270.0000000, -0.0001015,
b0378-Dec-21 07:56:04.468, , , 270.0000000,  0.0001356,
b0377-Dec-20 13:52:45.033, , , 270.0000000, -0.0001624,
b0376-Dec-20 19:33:08.295, , , 270.0000000, -0.0000777,
b0375-Dec-21 01:26:37.364, , , 270.0000000, -0.0000657,
b0374-Dec-21 07:15:42.212, , , 270.0000000, -0.0000920,
b0373-Dec-20 12:57:36.374, , , 270.0000000,  0.0003097,
b0372-Dec-20 18:53:32.177, , , 270.0000000, -0.0001028,
b0371-Dec-21 00:39:58.686, , , 270.0000000,  0.0001192,
b0370-Dec-21 06:32:38.833, , , 270.0000000, -0.0001066,
b0369-Dec-20 12:28:58.269, , , 270.0000000, -0.0001281,
b0368-Dec-20 18:09:21.376, , , 270.0000000,  0.0000400,
b0367-Dec-21 00:04:12.329, , , 270.0000000, -0.0002318,
b0366-Dec-21 06:02:19.112, , , 270.0000000,  0.0001478,
b0365-Dec-20 11:48:48.351, , , 270.0000000, -0.0001108,
b0364-Dec-20 17:47:02.351, , , 270.0000000,  0.0000519,
b0363-Dec-20 23:33:29.753, , , 270.0000000,  0.0000100,
b0362-Dec-21 05:21:11.171, , , 270.0000000, -0.0000570,
b0361-Dec-20 11:15:00.640, , , 270.0000000,  0.0001425,
b0360-Dec-20 16:53:36.887, , , 270.0000000, -0.0001947,
b0359-Dec-20 22:43:16.024, , , 270.0000000,  0.0000131,
b0358-Dec-21 04:34:10.304, , , 270.0000000, -0.0001606,
b0357-Dec-20 10:12:20.458, , , 270.0000000,  0.0000941,
b0356-Dec-20 16:03:18.343, , , 270.0000000,  0.0000825,
b0355-Dec-20 21:51:05.507, , , 270.0000000, -0.0000409,
b0354-Dec-21 03:43:19.994, , , 270.0000000,  0.0001599,
b0353-Dec-20 09:43:51.784, , , 270.0000000, -0.0002528,
b0352-Dec-20 15:29:48.916, , , 270.0000000,  0.0000112,
b0351-Dec-20 21:22:42.977, , , 270.0000000, -0.0001898,
b0350-Dec-21 03:17:33.835, , , 270.0000000, -0.0000095,
b0349-Dec-20 09:02:15.557, , , 270.0000000,  0.0001995,
b0348-Dec-20 14:56:32.222, , , 270.0000000, -0.0001109,
b0347-Dec-20 20:47:21.974, , , 270.0000000,  0.0001631,
b0346-Dec-21 02:35:37.056, , , 270.0000000, -0.0001962,
b0345-Dec-20 08:28:23.022, , , 270.0000000,  0.0000356,
b0344-Dec-20 14:10:01.377, , , 270.0000000, -0.0000550,
b0343-Dec-20 19:58:03.547, , , 270.0000000, -0.0001338,
b0342-Dec-21 01:54:20.187, , , 270.0000000,  0.0001116,
b0341-Dec-20 07:39:34.444, , , 270.0000000, -0.0001181,
b0340-Dec-20 13:30:19.143, , , 270.0000000,  0.0001405,
b0339-Dec-20 19:19:07.909, , , 270.0000000, -0.0000705,
b0338-Dec-21 01:04:38.147, , , 270.0000000,  0.0001035,
b0337-Dec-20 06:57:01.347, , , 270.0000000,  0.0000231,
b0336-Dec-20 12:42:34.954, , , 270.0000000, -0.0001664,
b0335-Dec-20 18:29:52.390, , , 270.0000000, -0.0000173,
b0334-Dec-21 00:25:36.695, , , 270.0000000, -0.0002538,
b0333-Dec-20 06:09:21.176, , , 270.0000000,  0.0001659,
b0332-Dec-20 11:59:29.561, , , 270.0000000, -0.0000622,
b0331-Dec-20 17:54:47.332, , , 270.0000000,  0.0000603,
b0330-Dec-20 23:49:02.213, , , 270.0000000,  0.0000617,
b0329-Dec-20 05:47:11.917, , , 270.0000000, -0.0002136,
b0328-Dec-20 11:36:38.230, , , 270.0000000,  0.0000728,
b0327-Dec-20 17:23:42.045, , , 270.0000000, -0.0002441,
b0326-Dec-20 23:16:26.499, , , 270.0000000,  0.0001339,
b0325-Dec-20 05:01:06.140, , , 270.0000000,  0.0000786,
b0324-Dec-20 10:47:53.097, , , 270.0000000, -0.0000226,
b0323-Dec-20 16:37:38.971, , , 270.0000000,  0.0001158,
b0322-Dec-20 22:24:12.078, , , 270.0000000, -0.0001816,
b0321-Dec-20 04:11:06.326, , , 270.0000000,  0.0001099,
b0320-Dec-20 09:55:38.830, , , 270.0000000, -0.0001844,
b0319-Dec-20 15:43:58.426, , , 270.0000000, -0.0000315,
b0318-Dec-20 21:38:50.731, , , 270.0000000, -0.0000523,
b0317-Dec-20 03:29:58.534, , , 270.0000000, -0.0000766,
b0316-Dec-20 09:18:45.675, , , 270.0000000,  0.0001216,
b0315-Dec-20 15:10:55.023, , , 270.0000000, -0.0000915,
b0314-Dec-20 21:03:12.670, , , 270.0000000,  0.0002098,
b0313-Dec-20 02:54:25.885, , , 270.0000000, -0.0000929,
b0312-Dec-20 08:45:32.957, , , 270.0000000, -0.0000345,
b0311-Dec-20 14:35:04.020, , , 270.0000000, -0.0001021,
b0310-Dec-20 20:26:37.405, , , 270.0000000, -0.0001996,
b0309-Dec-20 02:14:05.224, , , 270.0000000,  0.0002083,
b0308-Dec-20 07:59:39.563, , , 270.0000000, -0.0001431,
b0307-Dec-20 13:52:27.899, , , 270.0000000,  0.0001650,
b0306-Dec-20 19:47:53.630, , , 270.0000000, -0.0000625,
b0305-Dec-20 01:37:36.786, , , 270.0000000, -0.0001089,
b0304-Dec-20 07:26:06.614, , , 270.0000000, -0.0000011,
b0303-Dec-20 13:11:16.648, , , 270.0000000, -0.0002348,
b0302-Dec-20 18:59:16.402, , , 270.0000000,  0.0001637,
b0301-Dec-21 00:46:21.038, , , 270.0000000, -0.0000753,
b0300-Dec-21 06:31:20.169, , , 270.0000000,  0.0000786,
b0299-Dec-21 12:20:34.310, , , 270.0000000, -0.0000010,
b0298-Dec-21 18:13:07.016, , , 270.0000000, -0.0000805,
b0297-Dec-20 23:59:26.748, , , 270.0000000,  0.0001122,
b0296-Dec-21 05:49:16.997, , , 270.0000000, -0.0001895,
b0295-Dec-21 11:44:17.267, , , 270.0000000,  0.0000421,
b0294-Dec-21 17:39:11.916, , , 270.0000000, -0.0001922,
b0293-Dec-20 23:34:10.929, , , 270.0000000,  0.0000443,
b0292-Dec-21 05:23:39.848, , , 270.0000000,  0.0000011,
b0291-Dec-21 11:12:35.052, , , 270.0000000, -0.0000382,
b0290-Dec-21 17:07:44.937, , , 270.0000000,  0.0002253,
b0289-Dec-20 22:54:32.500, , , 270.0000000, -0.0001774,
b0288-Dec-21 04:41:18.594, , , 270.0000000,  0.0000484,
b0287-Dec-21 10:32:44.703, , , 270.0000000, -0.0002124,
b0286-Dec-21 16:15:43.982, , , 270.0000000, -0.0000822,
b0285-Dec-20 22:01:35.203, , , 270.0000000,  0.0001292,
b0284-Dec-21 03:47:18.564, , , 270.0000000, -0.0001046,
b0283-Dec-21 09:34:58.300, , , 270.0000000,  0.0002169,
b0282-Dec-21 15:33:38.676, , , 270.0000000, -0.0001517,
b0281-Dec-20 21:22:01.402, , , 270.0000000,  0.0000564,
b0280-Dec-21 03:09:04.630, , , 270.0000000, -0.0000835,
b0279-Dec-21 09:02:35.454, , , 270.0000000, -0.0001341,
b0278-Dec-21 14:49:41.156, , , 270.0000000,  0.0001001,
b0277-Dec-20 20:41:08.646, , , 270.0000000, -0.0001242,
b0276-Dec-21 02:32:30.078, , , 270.0000000,  0.0000881,
b0275-Dec-21 08:19:48.605, , , 270.0000000, -0.0001402,
b0274-Dec-21 14:16:33.102, , , 270.0000000,  0.0000633,
b0273-Dec-20 20:03:37.390, , , 270.0000000, -0.0000143,
b0272-Dec-21 01:51:33.450, , , 270.0000000, -0.0001334,
b0271-Dec-21 07:49:25.729, , , 270.0000000,  0.0000364,
b0270-Dec-21 13:39:50.327, , , 270.0000000, -0.0002600,
b0269-Dec-20 19:29:36.408, , , 270.0000000,  0.0001447,
b0268-Dec-21 01:18:37.965, , , 270.0000000, -0.0000811,
b0267-Dec-21 07:00:12.045, , , 270.0000000,  0.0001036,
b0266-Dec-21 12:53:41.642, , , 270.0000000,  0.0001433,
b0265-Dec-20 18:40:16.084, , , 270.0000000, -0.0001168,
b0264-Dec-21 00:22:25.352, , , 270.0000000,  0.0000777,
b0263-Dec-21 06:16:32.573, , , 270.0000000, -0.0003059,
b0262-Dec-21 12:00:29.202, , , 270.0000000,  0.0000423,
b0261-Dec-20 17:46:06.400, , , 270.0000000, -0.0000230,
b0260-Dec-20 23:40:15.577, , , 270.0000000, -0.0000626,
b0259-Dec-21 05:28:33.227, , , 270.0000000,  0.0001283,
b0258-Dec-21 11:30:13.643, , , 270.0000000, -0.0001553,
b0257-Dec-20 17:24:49.496, , , 270.0000000,  0.0001108,
b0256-Dec-20 23:08:25.079, , , 270.0000000, -0.0001613,
b0255-Dec-21 05:07:25.655, , , 270.0000000,  0.0000346,
b0254-Dec-21 10:55:16.322, , , 270.0000000, -0.0000352,
b0253-Dec-20 16:42:00.550, , , 270.0000000, -0.0000479,
b0252-Dec-20 22:35:56.729, , , 270.0000000,  0.0000825,
b0251-Dec-21 04:17:25.682, , , 270.0000000, -0.0001619,
b0250-Dec-21 10:09:13.921, , , 270.0000000,  0.0001939,
b0249-Dec-20 15:57:27.569, , , 270.0000000, -0.0000859,
b0248-Dec-20 21:37:41.441, , , 270.0000000, -0.0000076,
b0247-Dec-21 03:36:18.593, , , 270.0000000, -0.0000839,
b0246-Dec-21 09:26:28.637, , , 270.0000000, -0.0002263,
b0245-Dec-20 15:10:53.792, , , 270.0000000,  0.0001242,
b0244-Dec-20 21:03:54.874, , , 270.0000000, -0.0001876,
b0243-Dec-21 02:46:21.892, , , 270.0000000,  0.0002087,
b0242-Dec-21 08:40:07.913, , , 270.0000000,  0.0000047,
b0241-Dec-20 14:33:53.320, , , 270.0000000, -0.0000297,
b0240-Dec-20 20:16:45.059, , , 270.0000000,  0.0000229,
b0239-Dec-21 02:13:37.817, , , 270.0000000, -0.0002617,
b0238-Dec-21 08:04:06.841, , , 270.0000000,  0.0000987,
b0237-Dec-20 13:47:32.555, , , 270.0000000, -0.0001092,
b0236-Dec-20 19:45:59.079, , , 270.0000000,  0.0000610,
b0235-Dec-21 01:35:51.419, , , 270.0000000, -0.0000261,
b0234-Dec-21 07:31:52.859, , , 270.0000000, -0.0000537,
b0233-Dec-20 13:27:22.394, , , 270.0000000,  0.0001068,
b0232-Dec-20 19:05:41.486, , , 270.0000000, -0.0001703,
b0231-Dec-21 00:59:15.425, , , 270.0000000,  0.0001147,
b0230-Dec-21 06:48:51.002, , , 270.0000000, -0.0001633,
b0229-Dec-20 12:27:26.359, , , 270.0000000,  0.0000327,
b0228-Dec-20 18:20:22.430, , , 270.0000000, -0.0000598,
b0227-Dec-21 00:02:57.237, , , 270.0000000, -0.0000851,
b0226-Dec-21 05:49:36.310, , , 270.0000000,  0.0002146,
b0225-Dec-20 11:44:01.303, , , 270.0000000, -0.0001273,
b0224-Dec-20 17:25:21.143, , , 270.0000000,  0.0001224,
b0223-Dec-20 23:25:42.405, , , 270.0000000, -0.0001902,
b0222-Dec-21 05:23:17.370, , , 270.0000000, -0.0001047,
b0221-Dec-20 11:05:44.047, , , 270.0000000,  0.0000631,
b0220-Dec-20 17:02:07.386, , , 270.0000000, -0.0001514,
b0219-Dec-20 22:50:57.277, , , 270.0000000,  0.0002216,
b0218-Dec-21 04:41:34.414, , , 270.0000000, -0.0000902,
b0217-Dec-20 10:39:05.274, , , 270.0000000,  0.0000797,
b0216-Dec-20 16:20:52.138, , , 270.0000000, -0.0001236,
b0215-Dec-20 22:13:24.356, , , 270.0000000, -0.0001592,
b0214-Dec-21 04:05:22.684, , , 270.0000000,  0.0000391,
b0213-Dec-20 09:43:17.220, , , 270.0000000, -0.0001496,
b0212-Dec-20 15:37:47.505, , , 270.0000000,  0.0000990,
b0211-Dec-20 21:29:04.536, , , 270.0000000, -0.0001369,
b0210-Dec-21 03:17:11.663, , , 270.0000000,  0.0001037,
b0209-Dec-20 09:10:59.183, , , 270.0000000,  0.0000361,
b0208-Dec-20 14:52:01.634, , , 270.0000000, -0.0000383,
b0207-Dec-20 20:41:49.465, , , 270.0000000,  0.0001227,
b0206-Dec-21 02:36:59.896, , , 270.0000000, -0.0002155,
b0205-Dec-20 08:16:46.957, , , 270.0000000,  0.0001052,
b0204-Dec-20 14:09:31.590, , , 270.0000000, -0.0002063,
b0203-Dec-20 20:00:24.100, , , 270.0000000,  0.0000163,
b0202-Dec-21 01:46:01.079, , , 270.0000000,  0.0001198,
b0201-Dec-21 07:43:32.140, , , 270.0000000, -0.0000913,
b0200-Dec-21 13:32:35.906, , , 270.0000000,  0.0001217,
b0199-Dec-21 19:29:20.391, , , 270.0000000, -0.0002825,
b0198-Dec-22 01:29:57.145, , , 270.0000000,  0.0000129,
b0197-Dec-21 07:10:51.844, , , 270.0000000, -0.0000627,
b0196-Dec-21 13:01:09.287, , , 270.0000000, -0.0000418,
b0195-Dec-21 18:52:06.192, , , 270.0000000,  0.0001654,
b0194-Dec-22 00:35:31.651, , , 270.0000000, -0.0000630,
b0193-Dec-21 06:29:05.337, , , 270.0000000,  0.0001554,
b0192-Dec-21 12:11:19.561, , , 270.0000000, -0.0001774,
b0191-Dec-21 17:57:37.521, , , 270.0000000,  0.0000292,
b0190-Dec-21 23:50:12.072, , , 270.0000000, -0.0000591,
b0189-Dec-21 05:30:01.214, , , 270.0000000, -0.0000709,
b0188-Dec-21 11:21:59.895, , , 270.0000000,  0.0000350,
b0187-Dec-21 17:18:55.606, , , 270.0000000, -0.0002149,
b0186-Dec-21 23:06:56.811, , , 270.0000000,  0.0001728,
b0185-Dec-21 05:01:00.072, , , 270.0000000, -0.0000803,
b0184-Dec-21 10:49:06.986, , , 270.0000000,  0.0000729,
b0183-Dec-21 16:39:50.194, , , 270.0000000, -0.0000038,
b0182-Dec-21 22:38:03.033, , , 270.0000000, -0.0001802,
b0181-Dec-21 04:23:03.873, , , 270.0000000,  0.0000803,
b0180-Dec-21 10:12:09.414, , , 270.0000000, -0.0002806,
b0179-Dec-21 16:05:27.402, , , 270.0000000,  0.0001537,
b0178-Dec-21 21:50:22.546, , , 270.0000000,  0.0000313,
b0177-Dec-21 03:41:28.218, , , 270.0000000,  0.0000364,
b0176-Dec-21 09:33:35.411, , , 270.0000000,  0.0000712,
b0175-Dec-21 15:24:09.920, , , 270.0000000, -0.0002367,
b0174-Dec-21 21:19:21.961, , , 270.0000000,  0.0000630,
b0173-Dec-21 03:01:23.754, , , 270.0000000, -0.0001444,
b0172-Dec-21 08:45:08.743, , , 270.0000000,  0.0000799,
b0171-Dec-21 14:37:22.585, , , 270.0000000,  0.0000017,
b0170-Dec-21 20:22:22.904, , , 270.0000000,  0.0000169,
b0169-Dec-21 02:11:12.633, , , 270.0000000,  0.0001114,
b0168-Dec-21 07:59:56.733, , , 270.0000000, -0.0001915,
b0167-Dec-21 13:47:32.766, , , 270.0000000,  0.0001153,
b0166-Dec-21 19:41:40.252, , , 270.0000000, -0.0001534,
b0165-Dec-21 01:30:25.742, , , 270.0000000,  0.0000320,
b0164-Dec-21 07:22:46.268, , , 270.0000000, -0.0001094,
b0163-Dec-21 13:23:10.852, , , 270.0000000, -0.0001371,
b0162-Dec-21 19:14:09.958, , , 270.0000000,  0.0001883,
b0161-Dec-21 01:04:26.929, , , 270.0000000, -0.0001068,
b0160-Dec-21 06:53:58.973, , , 270.0000000,  0.0002149,
b0159-Dec-21 12:43:53.510, , , 270.0000000, -0.0001101,
b0158-Dec-21 18:35:44.219, , , 270.0000000, -0.0000789,
b0157-Dec-21 00:20:54.159, , , 270.0000000, -0.0000165,
b0156-Dec-21 06:04:15.085, , , 270.0000000, -0.0002532,
b0155-Dec-21 11:53:23.477, , , 270.0000000,  0.0001534,
b0154-Dec-21 17:39:18.502, , , 270.0000000, -0.0000416,
b0153-Dec-20 23:25:40.280, , , 270.0000000,  0.0001588,
b0152-Dec-21 05:18:12.500, , , 270.0000000, -0.0000785,
b0151-Dec-21 11:11:51.785, , , 270.0000000, -0.0001147,
b0150-Dec-21 17:03:10.330, , , 270.0000000,  0.0000394,
b0149-Dec-20 22:50:33.807, , , 270.0000000, -0.0001543,
b0148-Dec-21 04:37:16.878, , , 270.0000000,  0.0001256,
b0147-Dec-21 10:30:58.366, , , 270.0000000, -0.0001169,
b0146-Dec-21 16:24:21.323, , , 270.0000000,  0.0001112,
b0145-Dec-20 22:11:31.996, , , 270.0000000, -0.0000331,
b0144-Dec-21 04:03:22.774, , , 270.0000000, -0.0000793,
b0143-Dec-21 09:55:28.206, , , 270.0000000,  0.0001002,
b0142-Dec-21 15:44:42.398, , , 270.0000000, -0.0001977,
b0141-Dec-20 21:35:21.362, , , 270.0000000,  0.0001192,
b0140-Dec-21 03:26:15.649, , , 270.0000000, -0.0002537,
b0139-Dec-21 09:19:49.685, , , 270.0000000, -0.0000283,
b0138-Dec-21 15:10:29.032, , , 270.0000000,  0.0001377,
b0137-Dec-20 20:53:22.590, , , 270.0000000, -0.0000189,
b0136-Dec-21 02:40:08.351, , , 270.0000000,  0.0002368,
b0135-Dec-21 08:32:04.854, , , 270.0000000, -0.0001562,
b0134-Dec-21 14:18:15.271, , , 270.0000000,  0.0000434,
b0133-Dec-20 20:04:12.608, , , 270.0000000, -0.0001691,
b0132-Dec-21 01:50:36.331, , , 270.0000000, -0.0001351,
b0131-Dec-21 07:38:17.875, , , 270.0000000,  0.0000883,
b0130-Dec-21 13:29:39.054, , , 270.0000000, -0.0000572,
b0129-Dec-20 19:20:28.893, , , 270.0000000,  0.0001787,
b0128-Dec-21 01:14:17.894, , , 270.0000000, -0.0001853,
b0127-Dec-21 07:15:26.290, , , 270.0000000, -0.0000046,
b0126-Dec-21 13:05:20.616, , , 270.0000000, -0.0000818,
b0125-Dec-20 18:53:39.301, , , 270.0000000, -0.0000497,
b0124-Dec-21 00:45:04.398, , , 270.0000000,  0.0000587,
b0123-Dec-21 06:33:50.508, , , 270.0000000, -0.0001690,
b0122-Dec-21 12:26:04.553, , , 270.0000000,  0.0002085,
b0121-Dec-20 18:11:58.755, , , 270.0000000, -0.0001356,
